,organization,industry,section,gri_l1,gri_l2,sim_score,gri_desc
1050,microsoft,technology,microsoft-sustainability-2022-85,gri_306,gri_306-6,0.555265188,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Water discharge impact (Water bodies or related habitats significantly affected by water discharges?)"
1051,microsoft,technology,microsoft-sustainability-2022-85,gri_303,gri_303-4,0.501225471,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water discharge (Total water discharge to all areas (seawater, groundwater, surface))"
1052,microsoft,technology,microsoft-sustainability-2022-85,gri_303,gri_303-1,0.488232374,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
1053,microsoft,technology,microsoft-sustainability-2022-85,gri_303,gri_303-2,0.480126232,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
1054,microsoft,technology,microsoft-sustainability-2022-85,gri_303,gri_303-5,0.448712707,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
1055,microsoft,technology,microsoft-sustainability-2022-86,gri_303,gri_303-3,0.514630079,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water Recycled (Volume of the water used by the company recycled or reused)"
1056,microsoft,technology,microsoft-sustainability-2022-86,gri_303,gri_303-2,0.503202915,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
1057,microsoft,technology,microsoft-sustainability-2022-86,gri_303,gri_303-5,0.500919998,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
1058,microsoft,technology,microsoft-sustainability-2022-86,gri_303,gri_303-1,0.462504357,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
1059,microsoft,technology,microsoft-sustainability-2022-86,gri_306,gri_306-6,0.454302847,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Water discharge impact (Water bodies or related habitats significantly affected by water discharges?)"
1060,microsoft,technology,microsoft-sustainability-2022-86,gri_303,gri_303-4,0.431070209,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water discharge (Total water discharge to all areas (seawater, groundwater, surface))"
1061,microsoft,technology,microsoft-sustainability-2022-87,gri_303,gri_303-3,0.519151211,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water Recycled (Volume of the water used by the company recycled or reused)"
1062,microsoft,technology,microsoft-sustainability-2022-87,gri_306,gri_306-6,0.477356344,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Water discharge impact (Water bodies or related habitats significantly affected by water discharges?)"
1063,microsoft,technology,microsoft-sustainability-2022-87,gri_303,gri_303-2,0.475851715,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
1064,microsoft,technology,microsoft-sustainability-2022-87,gri_303,gri_303-4,0.446042418,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water discharge (Total water discharge to all areas (seawater, groundwater, surface))"
1065,microsoft,technology,microsoft-sustainability-2022-87,gri_303,gri_303-5,0.432543486,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
1066,microsoft,technology,microsoft-sustainability-2022-87,gri_303,gri_303-1,0.416507691,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
1067,microsoft,technology,microsoft-sustainability-2022-89,gri_303,gri_303-1,0.405270576,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
1068,microsoft,technology,microsoft-sustainability-2022-91,gri_303,gri_303-1,0.460220486,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
1069,microsoft,technology,microsoft-sustainability-2022-91,gri_303,gri_303-2,0.459387839,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
1070,microsoft,technology,microsoft-sustainability-2022-91,gri_303,gri_303-5,0.458064854,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
1071,microsoft,technology,microsoft-sustainability-2022-91,gri_303,gri_303-3,0.43003723,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water Recycled (Volume of the water used by the company recycled or reused)"
1072,microsoft,technology,microsoft-sustainability-2022-91,gri_306,gri_306-6,0.429163873,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Water discharge impact (Water bodies or related habitats significantly affected by water discharges?)"
1073,microsoft,technology,microsoft-sustainability-2022-91,gri_303,gri_303-4,0.425935298,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water discharge (Total water discharge to all areas (seawater, groundwater, surface))"
1074,microsoft,technology,microsoft-sustainability-2022-91,gri_302,gri_302-4,0.419103444,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
1075,microsoft,technology,microsoft-sustainability-2022-94,gri_201,gri_201-2,0.418921798,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
1076,microsoft,technology,microsoft-sustainability-2022-96,gri_303,gri_303-5,0.452813536,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
1077,microsoft,technology,microsoft-sustainability-2022-96,gri_303,gri_303-3,0.432087719,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water Recycled (Volume of the water used by the company recycled or reused)"
1078,microsoft,technology,microsoft-sustainability-2022-96,gri_303,gri_303-2,0.424283803,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
